iter	MAPE
276	0.03203387577
277	0.03201479389
278	0.03198837489
279	0.03196456956
280	0.03193829838
281	0.03192493434
282	0.03189580087
283	0.03186925756
284	0.03185362587
285	0.03182307134
286	0.03178145737
287	0.03172097653
288	0.03169374789
289	0.03163472171
290	0.03162266787
291	0.03158901925
292	0.03157546036
293	0.03155523289
294	0.03152867279
295	0.03146973059
296	0.03145279206
297	0.03143092852
298	0.03141114786
299	0.03138861579
300	0.03138602562
301	0.03134907127
302	0.0313433803
303	0.03132692553
304	0.03131621884
305	0.03129945836
306	0.03125760588
307	0.03121337152
308	0.03119972192
309	0.03119257629
310	0.03114591638
311	0.03113516602
312	0.0311233843
313	0.03105983289
314	0.03104343859
315	0.03103084724
316	0.03098156357
317	0.0309626127
318	0.03094984329
319	0.03092821156
320	0.030886265
321	0.03084588061
322	0.03078642442
323	0.03075358207
324	0.03072694806
325	0.03070028046
326	0.03064748612
327	0.03063010749
328	0.03061024957
329	0.03060023494
330	0.03055680349
331	0.03054190417
332	0.03053007542
333	0.03049605389
334	0.03048331808
335	0.0304517557
336	0.03043571751
337	0.03040484383
338	0.03037154459
339	0.03031748709
340	0.03031094281
341	0.03026011378
342	0.03023987287
343	0.03020457138
344	0.03018439766
345	0.03017032141
346	0.03014261908
347	0.03013824839
348	0.03013408599
349	0.03009673521
350	0.03006752783
351	0.0300254469
352	0.03001434716
353	0.02999398867
354	0.02998315096
355	0.02996717996
356	0.02995477002
357	0.02992631853
358	0.02992090303
359	0.02990344378
360	0.02988288036
361	0.02986631809
362	0.02984662814
363	0.02983566277
364	0.02981277795
365	0.02977304866
366	0.02970781414
367	0.02967411177
368	0.02966856526
369	0.0296544487
370	0.02963115737
371	0.02960161069
372	0.02959454569
373	0.02958270686
374	0.02957199009
375	0.02953871102
376	0.02948860763
377	0.02947246194
378	0.02945550997
379	0.02944103058
380	0.02941085231
381	0.02935138603
382	0.02933713509
383	0.02932648552
384	0.02932122456
385	0.02928690404
386	0.0292744605
387	0.02926823202
388	0.02924566634
389	0.02922361803
390	0.02920210388
391	0.02918983503
392	0.02917298049
393	0.02914344052
394	0.02910920063
395	0.02906331004
396	0.0290525496
397	0.0290181451
398	0.02899963097
399	0.02898306534
400	0.02896394314
401	0.0289514828
402	0.02892997873
403	0.02890720813
404	0.02890159106
405	0.02888524716
406	0.02887082488
407	0.02885246193
408	0.02884818866
409	0.02881352884
410	0.0287786876
411	0.02872709596
412	0.02870683154
413	0.02866730717
414	0.02864240666
415	0.0286166058
416	0.02861166063
417	0.02858153612
418	0.02855918545
419	0.02855446873
420	0.02854529397
421	0.02850932395
422	0.02848500798
423	0.02847017921
424	0.02845125858
425	0.02844241305
426	0.02842089553
427	0.02839841385
428	0.02836789963
429	0.02834476956
430	0.02834191064
431	0.02830801678
432	0.02826826397
433	0.02823513607
434	0.02821019524
435	0.0281824526
436	0.02814920544
437	0.02811964027
438	0.02810794758
439	0.02808048546
440	0.02806974518
441	0.02805139902
442	0.02804249638
443	0.02803180817
444	0.0279944238
445	0.02797761797
446	0.0279335751
447	0.02791749156
448	0.02789925962
449	0.02788300642
450	0.02785866862
451	0.02782231561
452	0.02777927891
453	0.02776521778
454	0.02774918463
455	0.02773046724
456	0.02770750179
457	0.02767712195
458	0.02765186197
459	0.02763311436
460	0.02761066795
461	0.02757556467
462	0.02756747502
463	0.02755656173
464	0.02753991883
465	0.02751168571
466	0.02747602307
467	0.0274627447
468	0.02743587553
469	0.02741123201
470	0.02738864954
471	0.02735113079
472	0.0273170404
473	0.02729895964
474	0.02725856853
475	0.02723711653
476	0.02720695002
477	0.02719140231
478	0.02718418446
479	0.02715015117
480	0.02712221872
481	0.02711577187
482	0.02709990501
483	0.02703725058
484	0.02700156107
485	0.02698804922
486	0.02696317054
487	0.02694973091
488	0.026941522
489	0.02693681872
490	0.02691088684
491	0.02689595561
492	0.0268786828
493	0.02687103829
494	0.02682867348
495	0.02681677418
496	0.02680304732
497	0.02679621748
498	0.02679555398
499	0.0267737022
500	0.02675715169
501	0.0267024878
502	0.02669363891
503	0.02669036173
504	0.02667588066
505	0.02665949141
506	0.026642269
507	0.02662375655
508	0.02660844569
509	0.02659854528
510	0.02657916944
511	0.02654937415
512	0.02651349147
513	0.02650053561
514	0.02646157564
515	0.02644763881
516	0.02643148808
517	0.02642417783
518	0.02641727241
519	0.02641013854
520	0.026378042
521	0.02634262293
522	0.0263182297
523	0.02631078172
524	0.02628600214
525	0.02625078128
526	0.0262244765
527	0.02618340677
528	0.02615477891
529	0.02613317741
530	0.02611796901
531	0.02609210264
532	0.02607635001
533	0.02606473122
534	0.02604170026
535	0.02601460096
536	0.02600410089
537	0.02599931362
538	0.02598557164
539	0.0259670575
540	0.02595489112
541	0.02593005276
542	0.02591278667
543	0.02589847022
544	0.02588872603
545	0.02588122262
546	0.02586363234
547	0.02585404269
548	0.02582945796
549	0.02582533587
550	0.02581873448
551	0.02580606586
552	0.02576399164
553	0.0257516976
554	0.0257423935
555	0.0257218704
556	0.02570784622
557	0.02568339084
558	0.02565320921
559	0.02564141741
560	0.02563220906
561	0.02562808697
562	0.02561259805
563	0.02560060972
564	0.02559463991
565	0.02556994097
566	0.02553026711
567	0.02552213379
568	0.02550009388
569	0.02549357815
570	0.02548532053
571	0.02544832923
572	0.02542697801
573	0.02541221642
574	0.02539448505
575	0.02537814787
576	0.02535876027
577	0.02532848793
578	0.02531620901
579	0.02529980295
580	0.02527648476
581	0.02525272815
582	0.02522504933
583	0.02520377706
584	0.02518659329
585	0.02515914124
586	0.02514911989
587	0.02512097075
588	0.02510559606
589	0.02508744475
590	0.02507434276
591	0.02506039417
592	0.02505327709
593	0.02504333973
594	0.0250335989
595	0.02502199187
596	0.02499644298
597	0.02495223213
598	0.02491582537
599	0.02488802562
600	0.02486988439
601	0.02484855669
602	0.02481105474
603	0.02478687147
604	0.02474925362
605	0.02473293827
606	0.02471799863
607	0.02469447214
608	0.02467665007
609	0.02465291865
610	0.02462774266
611	0.02459501454
612	0.02458203852
613	0.02455968281
614	0.0245470545
615	0.0245249558
616	0.02451531407
617	0.0244949791
618	0.02447828749
619	0.02444667976
620	0.0244352995
621	0.02442281396
622	0.02439707693
623	0.02436787963
624	0.02434358047
625	0.02431281429
626	0.02429609076
627	0.02427877933
628	0.02426398415
629	0.02424101533
630	0.02423440218
631	0.02422555498
632	0.02421583766
633	0.02418852335
634	0.02417155459
635	0.02416043636
636	0.02413676878
637	0.02412240697
638	0.02410304961
639	0.02408744815
640	0.02407044915
641	0.02405110355
642	0.02404285097
643	0.02401803444
644	0.02400936192
645	0.02397174071
646	0.02396732466
647	0.02394795386
648	0.02392466254
649	0.02390585277
650	0.0238790743
651	0.02386603614
652	0.02384043181
653	0.02381988015
654	0.02380029098
655	0.02376587136
656	0.02374318306
657	0.02372497968
658	0.02369687758
659	0.02368617257
660	0.02365780339
661	0.02363248797
662	0.02360699619
663	0.02359349441
664	0.02358355033
665	0.02356084692
666	0.02353125992
667	0.02351060411
668	0.02350252791
669	0.02349396793
670	0.02348667617
671	0.02346872139
672	0.02345114624
673	0.02342925246
674	0.02341374507
675	0.02340516158
676	0.02337477838
677	0.02334591871
678	0.02332809999
679	0.02331914192
680	0.023295602
681	0.0232879978
682	0.02326053231
683	0.02324461171
684	0.02322548447
685	0.02319941653
686	0.0231783895
687	0.02316666153
688	0.02314856734
689	0.02312935611
690	0.02309421756
691	0.02307720176
692	0.02306414847
693	0.02305492164
694	0.02303277927
695	0.02300735467
696	0.02298342672
697	0.02297856723
698	0.02295394723
699	0.02294516385
700	0.02292022974
701	0.02291789322
702	0.02288262364
703	0.02286088776
704	0.02284495372
705	0.02283878234
706	0.02283081028
707	0.0228212223
708	0.02281414218
709	0.02278724613
710	0.02277456239
711	0.02275702419
712	0.02274943511
713	0.02273157104
714	0.02270593647
715	0.02268470788
716	0.02266688748
717	0.02264809115
718	0.02262953838
719	0.02261000297
720	0.02259646256
721	0.02258208059
722	0.02256572661
723	0.02254368838
724	0.02252335509
725	0.02251690319
726	0.02250208113
727	0.02248337887
728	0.02247588386
729	0.02246108196
730	0.0224266069
731	0.02241878266
732	0.02238352149
733	0.02236163611
734	0.02235180121
735	0.02231203161
736	0.02228004593
737	0.02225687555
738	0.02223000974
739	0.02221096481
740	0.02218831515
741	0.02217714149
742	0.02214198446
743	0.02210716674
744	0.02209698078
745	0.02208735249
746	0.02208026397
747	0.02206943635
748	0.02204366572
749	0.02203579109
750	0.0220223313
751	0.02201108878
752	0.02198230134
753	0.021975621
754	0.02195919983
755	0.02191965531
756	0.02190387076
757	0.02189223182
758	0.02186410115
759	0.02185313243
760	0.02183438985
761	0.02181209294
762	0.02179473447
763	0.02178101433
764	0.0217702858
765	0.02175312723
766	0.02174055267
767	0.02173039022
768	0.02171656761
769	0.02170496058
770	0.02169788718
771	0.02167275654
772	0.02165799664
773	0.02163786323
774	0.02162642754
775	0.02160323364
776	0.02158566017
777	0.02156107544
778	0.02154259827
779	0.02153001363
780	0.02152194918
781	0.02151245023
782	0.02149982528
783	0.02148980393
784	0.02148152616
785	0.02147178028
786	0.02146043194
787	0.02144456844
788	0.02141457326
789	0.02140183577
790	0.02138428245
791	0.02136563394
792	0.02134252067
793	0.02132805304
794	0.02131711959
795	0.02131476459
796	0.02130003324
797	0.02129279691
798	0.02128435116
799	0.02126934433
800	0.02125587783
801	0.02124918237
802	0.02124186877
803	0.0212135231
804	0.02120313052
805	0.02119737572
806	0.0211819456
807	0.02115932953
808	0.02114875219
809	0.02113011544
810	0.02111099492
811	0.02110286832
812	0.02108816385
813	0.0210782668
814	0.02106327677
815	0.02105575824
816	0.02104559915
817	0.02103394845
818	0.02101425178
819	0.02100026959
820	0.02098962002
821	0.02097032649
822	0.02095774017
823	0.0209414181
824	0.02092362794
825	0.02091313122
826	0.02089068649
827	0.02087493218
828	0.02086598922
829	0.02085604682
830	0.02082459195
831	0.02081666524
832	0.02079213091
833	0.02076560944
834	0.0207526687
835	0.02074193849
836	0.02073130404
837	0.02071814661
838	0.02070009105
839	0.0206829963
840	0.02067558191
841	0.02065244513
842	0.02064162422
843	0.02063033298
844	0.02062058879
845	0.02061281662
846	0.0206027264
847	0.02057767639
848	0.02054858659
849	0.02053573655
850	0.02052316535
851	0.02051815972
852	0.02051244691
853	0.02050415066
854	0.02048554582
855	0.02047474507
856	0.02045508871
857	0.02044397553
858	0.02043343178
859	0.02041631688
860	0.02040853631
861	0.02039856367
862	0.02039263249
863	0.02037565365
864	0.0203672247
865	0.02034528893
866	0.02033664161
867	0.02032569808
868	0.02031754796
869	0.02030285021
870	0.02028683386
871	0.02027396366
872	0.02026339976
873	0.02023381612
874	0.02022251144
875	0.02020344636
876	0.02020115854
877	0.02019758741
878	0.02018742832
879	0.02016293766
880	0.02014655009
881	0.02013488931
882	0.02012244241
883	0.02010949663
884	0.02009364657
885	0.02008969917
886	0.02006374546
887	0.02005316475
888	0.02004954491
889	0.02003617415
890	0.02002508784
891	0.02000776969
892	0.01999336085
893	0.01997952984
894	0.01996087629
895	0.0199520358
896	0.01993113139
897	0.01991897173
898	0.01990335684
899	0.01989018765
900	0.01988121278
901	0.01986829051
902	0.01985874789
903	0.01985060618
904	0.01984312796
905	0.01982772303
906	0.01982206901
907	0.01979452794
908	0.01977734249
909	0.01976265985
910	0.01974907409
911	0.01974098276
912	0.01973443344
913	0.01972210077
914	0.01970931288
915	0.01970320533
916	0.01969887831
917	0.01968815147
918	0.01967886921
919	0.01966556564
920	0.01964338799
921	0.01963223785
922	0.0196184438
923	0.01960648235
924	0.01960229643
925	0.0195739306
926	0.01956822283
927	0.01955883139
928	0.01955570706
929	0.0195447585
930	0.01953254004
931	0.01951952035
932	0.01950284554
933	0.01948822169
934	0.0194822922
935	0.01947120085
936	0.01945811733
937	0.01944786082
938	0.01944554949
939	0.01943886579
940	0.01943064009
941	0.0194274301
942	0.01940609232
943	0.01938622767
944	0.01938073827
945	0.0193687449
946	0.01936303882
947	0.0193509665
948	0.01934732146
949	0.0193365879
950	0.0193313555
951	0.01932628435
952	0.0193161555
953	0.01930575117
954	0.01929006908
955	0.01927347994
956	0.01926300842
957	0.01925267967
958	0.0192462261
959	0.01923505077
960	0.01922982845
961	0.01922022871
962	0.01921305285
963	0.01920461046
964	0.01919629573
965	0.01918621895
966	0.01917237954
967	0.01915949927
968	0.01915421816
969	0.01914126733
970	0.01912912279
971	0.01911016521
972	0.01909867408
973	0.01908253007
974	0.01907363751
975	0.01905826449
976	0.01904082204
977	0.0190317447
978	0.01902348373
979	0.01901282743
980	0.0189914779
981	0.01897241113
982	0.01896208911
983	0.0189490039
984	0.01893313873
985	0.01892267225
986	0.01891531161
987	0.01890550863
988	0.01889383777
989	0.01886915562
990	0.0188634109
991	0.01885166277
992	0.0188469091
993	0.01883028132
994	0.01882327343
995	0.01881093907
996	0.01880045748
997	0.01878037614
998	0.01877529156
999	0.01875223708
1000	0.01874032602
1001	0.01873503315
1002	0.01872432311
1003	0.01871932251
1004	0.01871055761
1005	0.0186978957
1006	0.0186926717
1007	0.01866929639
1008	0.01865399393
1009	0.01863881913
1010	0.01862914381
1011	0.0186119298
1012	0.01860302548
1013	0.01858721741
1014	0.01857237184
1015	0.01856561927
1016	0.01855667968
1017	0.0185427714
1018	0.01853023212
1019	0.0185114929
1020	0.0184939547
1021	0.01847845571
1022	0.01846155917
1023	0.01844987991
1024	0.01844332051
1025	0.01841775482
1026	0.01840122614
1027	0.0183869416
1028	0.01838073999
1029	0.01836466821
1030	0.01835693131
1031	0.01834501857
1032	0.01832328605
1033	0.018316772
1034	0.01828529025
1035	0.01827175656
1036	0.0182552598
1037	0.01824316397
1038	0.01823806595
1039	0.01823080274
1040	0.01822044376
1041	0.0182187657
1042	0.01820573257
1043	0.01819648894
1044	0.01818087236
1045	0.01816998763
1046	0.01815817735
1047	0.01815333801
1048	0.01814554568
1049	0.01812845765
1050	0.01812118268
1051	0.01811762835
1052	0.01810867531
1053	0.0180984104
1054	0.01807903456
1055	0.01806289391
1056	0.01805945547
1057	0.01805676116
1058	0.01804962393
1059	0.01802658961
1060	0.01802047199
1061	0.01801094616
1062	0.01800642765
1063	0.01799742423
1064	0.0179952456
1065	0.01798924892
1066	0.01798636816
1067	0.017982666
1068	0.01797345093
1069	0.01796291726
1070	0.01795090709
1071	0.01794107388
1072	0.0179348857
1073	0.01792514319
1074	0.01791228979
1075	0.01789954558
1076	0.01788154713
1077	0.01787048098
1078	0.01786143388
1079	0.01784796066
1080	0.01782870912
1081	0.01782448121
1082	0.01782089831
1083	0.01780476606
1084	0.01780032482
1085	0.01778698933
1086	0.01777426864
1087	0.01777125686
1088	0.01776330999
1089	0.01774482441
1090	0.01773355166
1091	0.01771402968
1092	0.01770445178
1093	0.01769815106
1094	0.01769162526
1095	0.01767622033
1096	0.01767150026
1097	0.01765055218
1098	0.01764141437
1099	0.01763288799
1100	0.01762242655
1101	0.01760895165
1102	0.01760431892
1103	0.01759271693
1104	0.01757991729
1105	0.01756795247
1106	0.01754567908
1107	0.01753768014
1108	0.01752935197
1109	0.01752349303
1110	0.0175121682
1111	0.01749732766
1112	0.01749138977
1113	0.01747924858
1114	0.01747053072
1115	0.01746074453
1116	0.01744323489
1117	0.01743206123
1118	0.01742029631
1119	0.01741095022
1120	0.01740482587
1121	0.01739075298
1122	0.01738715161
1123	0.01736911453
1124	0.01736149353
1125	0.01734814629
1126	0.01734025654
1127	0.01732376314
1128	0.01730724958
1129	0.0172948262
1130	0.01729110724
1131	0.01727668833
1132	0.01727389323
1133	0.01726707684
1134	0.01726276325
1135	0.0172589536
1136	0.01723884707
1137	0.01722908776
1138	0.01721783012
1139	0.01720832109
1140	0.01719572638
1141	0.0171756652
1142	0.01716396411
1143	0.01716042993
1144	0.01715372103
1145	0.01714351323
1146	0.01713909719
1147	0.01713106465
1148	0.01712790674
1149	0.01711920902
1150	0.01711443855
1151	0.01711178792
1152	0.01710117194
1153	0.01708813041
1154	0.01706436204
1155	0.01704413457
1156	0.01702661149
1157	0.01699714039
1158	0.01699362301
1159	0.01698191352
1160	0.01697428412
1161	0.01695854829
1162	0.01695715914
1163	0.01694097817
1164	0.01693870044
1165	0.01693404083
1166	0.01691769525
1167	0.01689831941
1168	0.01688968553
1169	0.01687550681
1170	0.0168633102
1171	0.01685838183
1172	0.01684805141
1173	0.01684175909
1174	0.01683517281
1175	0.01682411674
1176	0.01681987539
1177	0.01680746881
1178	0.01680443687
1179	0.01679222681
1180	0.01678962657
1181	0.01678032079
1182	0.01677349096
1183	0.01676144048
1184	0.01674863411
1185	0.016737101
1186	0.01673088762
1187	0.01671645863
1188	0.01671176375
1189	0.01670455765
1190	0.01669020256
1191	0.01667043198
1192	0.01665793133
1193	0.01665326668
1194	0.01663858069
1195	0.01663468704
1196	0.01662728777
1197	0.01661753014
1198	0.01660732066
1199	0.01659327801
1200	0.01657760936
1201	0.01656695643
1202	0.01655575422
1203	0.01654263206
1204	0.01653803796
1205	0.01653537725
1206	0.01652419184
1207	0.0165185731
1208	0.01651071862
1209	0.01650556852
1210	0.01649798616
1211	0.0164925102
1212	0.01647832645
1213	0.01646581236
1214	0.01645391809
1215	0.01644293761
1216	0.01642588822
1217	0.01641925323
1218	0.01641352362
1219	0.01639687569
1220	0.01638669308
1221	0.01637606367
1222	0.01637394047
1223	0.01636893484
1224	0.0163640955
1225	0.01634967826
1226	0.01634059421
1227	0.01633000174
1228	0.01632320214
1229	0.01631555259
1230	0.01631088626
1231	0.01629604741
1232	0.01628057193
1233	0.01627482049
1234	0.016263924
1235	0.01625126209
1236	0.01624942445
1237	0.01624517302
1238	0.01623420766
1239	0.0162251824
1240	0.01621345107
1241	0.01619894312
1242	0.01618546654
1243	0.01618251355
1244	0.01616746977
1245	0.01614980223
1246	0.0161380877
1247	0.01613032393
1248	0.01612128691
1249	0.01611591677
1250	0.01610973699
1251	0.01609598325
1252	0.01608649438
1253	0.01607604134
1254	0.01606081279
1255	0.01605324218
1256	0.01603976896
1257	0.01603550913
1258	0.01601571503
1259	0.01600723905
1260	0.01599439741
1261	0.01597883123
1262	0.01594755777
1263	0.01594011986
1264	0.01592748483
1265	0.01592095735
1266	0.01591174396
1267	0.01590326293
1268	0.0158898401
1269	0.0158820041
1270	0.01587488535
1271	0.01586142556
1272	0.01584369923
1273	0.01584269978
1274	0.0158359153
1275	0.01582614423
1276	0.01581785806
1277	0.01580982049
1278	0.01579903653
1279	0.01579397211
1280	0.0157878612
1281	0.01577870996
1282	0.01577556884
1283	0.01576453292
1284	0.01576195956
1285	0.01574736259
1286	0.0157347326
1287	0.0157153618
1288	0.0157119368
1289	0.0157083707
1290	0.01569682583
1291	0.01568620985
1292	0.01567908774
1293	0.01567674618
1294	0.01566881443
1295	0.01565919622
1296	0.01564924206
1297	0.01564676276
1298	0.01563140654
1299	0.01562348991
1300	0.01561221715
1301	0.01559308823
1302	0.01558669849
1303	0.01557544253
1304	0.01557018997
1305	0.01555850232
1306	0.01555021446
1307	0.01554582362
1308	0.01553924238
1309	0.01553056819
1310	0.01552156812
1311	0.01551597457
1312	0.01551393201
1313	0.01550849972
1314	0.01550249631
1315	0.01549396322
1316	0.01548607514
1317	0.01547553643
1318	0.01546753413
1319	0.0154524534
1320	0.01543960504
1321	0.01543122648
1322	0.015423928
1323	0.01540656953
1324	0.015401663
1325	0.01539513719
1326	0.015367324
1327	0.01535775954
1328	0.01534991178
1329	0.01534335406
1330	0.0153380444
1331	0.01533387695
1332	0.01531484882
1333	0.01531221498
1334	0.01530656096
1335	0.01530196351
1336	0.01529016163
1337	0.01527993199
1338	0.0152680814
1339	0.01526423143
1340	0.01524972181
1341	0.01523154698
1342	0.01522278544
1343	0.01521732964
1344	0.01519968561
1345	0.01518049958
1346	0.01517552418
1347	0.01517307008
1348	0.01516026371
1349	0.01514229886
1350	0.01513678258
1351	0.01513567899
1352	0.01512463804
1353	0.01512046219
1354	0.01510842683
1355	0.01509836013
1356	0.01508708233
1357	0.01508360022
1358	0.01507844341
1359	0.01506722777
1360	0.01506153512
1361	0.01505709387
1362	0.01505542925
1363	0.01505028587
1364	0.01504585471
1365	0.01504159488
1366	0.01503738376
1367	0.01503250243
1368	0.01502095587
1369	0.01500903809
1370	0.01499539186
1371	0.01498591139
1372	0.01497848356
1373	0.01496687821
1374	0.01495998959
1375	0.01495902709
1376	0.01494950127
1377	0.01494022069
1378	0.01493887521
1379	0.01492805599
1380	0.01491478433
1381	0.01490765886
1382	0.01489657088
1383	0.01488735916
1384	0.01486009861
1385	0.01485681639
1386	0.01485492332
1387	0.01484981354
1388	0.01484790535
1389	0.01483244667
1390	0.01482711349
1391	0.01481897849
1392	0.01480917551
1393	0.01479839995
1394	0.01479584002
1395	0.01478251798
1396	0.01476658057
1397	0.01475892934
1398	0.01474912804
1399	0.01474651772
1400	0.01474094097
1401	0.01473054504
1402	0.01472256122
1403	0.01471695591
1404	0.01471009248
1405	0.01470546143
1406	0.01469957561
1407	0.01469260971
1408	0.01468390528
1409	0.01467544105
1410	0.01466240793
1411	0.01465668672
1412	0.01465012732
1413	0.01463908637
1414	0.01463236236
1415	0.01462363441
1416	0.01461777378
1417	0.01460293493
1418	0.01459341583
1419	0.0145781268
1420	0.01456448057
1421	0.01456050629
1422	0.01454871617
1423	0.01453593837
1424	0.01453145009
1425	0.01452767739
1426	0.01451895616
1427	0.01451508267
1428	0.0145110664
1429	0.01450042523
1430	0.01449601086
1431	0.01449051474
1432	0.01448347998
1433	0.01448009698
1434	0.01447359973
1435	0.01446432419
1436	0.01445692156
1437	0.01444762586
1438	0.01443125004
1439	0.01442439333
1440	0.01441429807
1441	0.01440923532
1442	0.01440681481
1443	0.01439603926
1444	0.01438791938
1445	0.01438323289
1446	0.01437640138
1447	0.01437120257
1448	0.01435405575
1449	0.0143470193
1450	0.0143412645
1451	0.01433169165
1452	0.01432742678
1453	0.01431848046
1454	0.01430639135
1455	0.01429856543
1456	0.01428867006
1457	0.0142813027
1458	0.01427417387
1459	0.01425880254
1460	0.01425149734
1461	0.01424242
1462	0.01424054205
1463	0.01423609577
1464	0.0142232978
1465	0.01420889233
1466	0.01419892473
1467	0.014194507
1468	0.01419009096
1469	0.01418895713
1470	0.01418147219
1471	0.01417696544
1472	0.01416896818
1473	0.01416194182
1474	0.01415741995
1475	0.01414945628
1476	0.01414353687
1477	0.01413224059
1478	0.01412828816
1479	0.01412306416
1480	0.01410959093
1481	0.01410122749
1482	0.01409389877
1483	0.01407878864
1484	0.01407130202
1485	0.01406831376
1486	0.0140637205
1487	0.01406272945
1488	0.0140583638
1489	0.01404565486
1490	0.01403898376
1491	0.01403087396
1492	0.01401779548
1493	0.01401564457
1494	0.01401186682
1495	0.01400367303
1496	0.0139956363
1497	0.01398851083
1498	0.01398511859
1499	0.01397669971
